CUST_ID,da_Mean,rev_Range,mou_Range,change_mou,unan_vce_Mean,owylis_vce_Mean,mouowylisv_Mean,peak_vce_Mean,mou_peav_Mean,opk_vce_Mean,mou_opkv_Mean,crclscod,asl_flag,totcalls,totmou,avgmou,hnd_price,lor,dwlltype,marital,wrkwoman,proptype,pcowner,kid0_2,kid6_10,kid11_15,kid16_17,car_buy
10161,0.2475,4.85,87,22.5,12.33333333,2.666666667,3.326666667,8.666666667,9.503333333,18.66666667,33.10333333,C,N,818,1862,79.22,29.98999023,10,S,A,,A,,U,U,U,U,UNKNOWN
10162,0.2475,49.98,949,-650.25,44,9,5.49,164.3333333,295.3833333,119.6666667,286.4266667,BA,N,6408,11162,635.24,29.98999023,5,,U,,,,U,U,U,U,UNKNOWN
10163,0,7.12,105,-52,9,8.333333333,11.73333333,35.33333333,86.10666667,13.66666667,24.78333333,AA,N,677,2532,229.55,29.98999023,15,S,M,,A,Y,U,U,U,U,UNKNOWN
10164,1.2375,95.76,531,-172.75,67,1.666666667,2.963333333,63,118.46,14,31.38333333,AA,N,1767,4501,264.12,129.9899902,4,S,S,,A,,U,U,U,U,New
10165,0,17.7,556,293.75,15.33333333,63.66666667,60.43333333,109.6666667,196.6333333,134.3333333,379.4866667,AA,N,4294,11078,461.58,29.98999023,14,S,M,,,Y,U,U,Y,U,New
10166,0.495,44.07,392,-187.25,0,0,0,0,0,0,0,CA,Y,823,2048,292.57,99.98999023,1,S,M,,A,,U,U,U,Y,New
10167,0,22.55,200,-9.25,13.66666667,17,10.82,69.66666667,166.82,26.33333333,27.45,AA,N,667,2187,273.13,149.9899902,5,M,S,Y,,Y,U,U,U,U,UNKNOWN
10168,0.2475,1.95,151,77.75,8.666666667,20.33333333,13.62,36.33333333,50.8,32,80.13,B,N,1855,4245,140.93,199.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10169,0.99,1.98,249,138.25,15.33333333,37,37.50333333,40,41.70333333,56.33333333,81.21333333,AA,N,2105,3874,191.1,129.9899902,6,S,A,,,,U,U,U,U,UNKNOWN
10170,1.98,15.45,650,-288,64.33333333,12.33333333,9.966666667,212,506.3766667,79,484.0166667,EA,N,9627,23716,1247.89,129.9899902,4,S,S,,A,,U,U,U,U,New
10171,0.495,9.5,154,-36.25,18,34,21.62666667,54.33333333,75.19333333,23,40.37,AA,N,820,2490,245.5,149.9899902,15,,A,,,,U,U,U,U,New
10172,0,1.08,87,44.75,5,5.666666667,5.466666667,22,42.85666667,11.33333333,26.21333333,AA,N,197,594,99,129.9899902,15,S,M,Y,,Y,U,U,U,U,New
10173,0.2475,44.56,155,16.75,69.66666667,49.66666667,104.2033333,102,310.55,128,378.2333333,A,Y,1515,5925,822.43,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10174,0.2475,0.99,21,-2.5,6.333333333,6,4.52,12.33333333,10.61333333,6.666666667,5.626666667,A,N,3769,7040.02,151.39,29.98999023,9,S,M,,A,,U,Y,U,U,New
10175,0,0.54,153,102.5,6.666666667,3.333333333,2.11,22.66666667,82.35,15.33333333,55.81666667,AA,N,317,1727,155.82,149.9899902,14,M,M,,,Y,U,U,U,U,New
10176,0.495,3.86,24,-11,1,1.666666667,0.99,1.333333333,0.9,4,4.903333333,AA,N,29,68,9.71,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10177,0.2475,0.99,40,-24.5,20.33333333,6.333333333,2.253333333,42.66666667,28.56666667,4,5.253333333,AA,N,1694,2837,118.21,79.98999023,2,S,U,,,,U,U,Y,U,New
10178,0,0,57,-16.75,6.333333333,4.333333333,2.556666667,55.66666667,79.06666667,10,10.33333333,E,N,4694,8331,162.73,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10179,0,0,100,33.66666667,10.33333333,5.666666667,5.083333333,40,54.61666667,14.66666667,28.19,A,N,2763,5580,229.52,29.98999023,2,S,U,,A,,U,U,U,U,New
10180,0.99,78.99,292,1.75,23.33333333,56,66.34,117.6666667,199.25,50.33333333,84.42666667,BA,N,918,2297,440.2,149.9899902,5,M,U,,,,U,U,U,U,UNKNOWN
10181,2.7225,15.94,355,230.25,6.333333333,1.333333333,1.863333333,43.66666667,136.5266667,10.66666667,82.76,BA,N,362,2240,280,129.9899902,0,S,M,,,,U,U,U,U,New
10182,0.2475,433.31,2661,-1707.25,109.3333333,54.33333333,218.2033333,107.3333333,422.5633333,207.6666667,1320.036667,DA,N,3225,12512,1278,199.9899902,4,M,S,,,,U,U,U,U,UNKNOWN
10183,0,87.61,377,-94.25,0,0,0,0,0,0,0,CA,Y,7933,19660,1776.73,129.9899902,3,S,U,,,,U,U,U,U,UNKNOWN
10184,0.495,0.99,78,2.75,7.333333333,5.333333333,10.62,60,86.96666667,28.66666667,25.05666667,A,N,3970,6809,222.3,79.98999023,2,S,M,,A,,U,U,U,U,UNKNOWN
10185,0.2475,1.38,235,-157.25,0,0,0,0,0,0,0,AA,N,3346,7736,593.92,149.9899902,9,S,M,,A,,U,U,Y,U,New
10186,0.2475,296.61,1310,-478.25,139.3333333,45.66666667,8.673333333,173,291.46,386.6666667,719.2733333,BA,N,11040,26301,1350.16,129.9899902,1,,S,,,,U,U,U,U,UNKNOWN
10187,0,0.9,127,-6.75,7.666666667,6,4.063333333,29,51.95,11.66666667,26.58,AA,N,790,1913,86.55,29.98999023,0,S,U,,A,,U,U,U,U,UNKNOWN
10188,0,99.99,342,26,43.66666667,6.666666667,4.343333333,72.66666667,93.58666667,134,300.41,A,N,3885,8008,296.48,99.98999023,5,,U,,,,U,U,U,U,UNKNOWN
10189,0.7425,2.97,526,257.75,16.66666667,2,2.073333333,29.66666667,107.65,38,559.0033333,AA,N,829,6111,669.89,79.98999023,1,M,M,,,,U,U,U,Y,New
10190,0,0,162,-61.75,4.666666667,8.666666667,22.56333333,29.66666667,67.84,16,44.69,AA,N,759,2004,97.3,129.9899902,2,S,M,Y,,Y,U,U,U,U,New
10191,0,0.64,320,112,14,14.66666667,12.83333333,50,134.6966667,17,70.28333333,AA,N,2007,7486,354.1,149.9899902,11,S,M,,A,,U,U,U,U,New
10192,8.6625,75.58,548,251.75,86.66666667,80.33333333,35.56333333,92.33333333,108.43,240,344.7433333,EA,N,1482,5016,906,99.98999023,10,S,M,,,,U,Y,U,U,New
10193,0.7425,10,59,-24,6.666666667,15.33333333,12.51,45.66666667,65.33,22.66666667,31.60333333,A,N,2013,4725,151.03,129.9899902,5,S,M,,A,,U,Y,U,U,New
10194,0,30.15,282,-42.5,61,32.66666667,16.53666667,110.6666667,152.9633333,150.3333333,213.0733333,EA,N,4344,7757,482.69,99.98999023,5,M,U,,,,U,U,U,Y,New
10195,9.6525,61.79,1099,-537.25,66,28.33333333,30.18666667,220.3333333,638.72,82.33333333,169.0766667,BA,N,8698,26318,847.61,199.9899902,5,S,M,,A,,U,Y,U,U,New
10196,0.495,55.92,372,-179.5,52.66666667,34.66666667,20.6,68,91.97,46.33333333,71.35333333,DA,N,2973,6973,288.08,39.98999023,5,S,M,,,,U,U,Y,U,UNKNOWN
10197,0.2475,0.99,102,55.5,7,3.666666667,1.87,26.33333333,34.10666667,20,15.13,AA,N,1468,2845,131.52,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
10198,1.485,70.21,613,-311.5,50,14.33333333,11.09666667,129,174.6466667,104.6666667,120.28,C,N,7629,12026,343.6,149.9899902,7,S,S,,,,U,U,U,U,New
10199,1.7325,39.99,744,316,68.33333333,18.66666667,17.48,66,177.8566667,134.3333333,700.4166667,DA,Y,2195,8951,528.56,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10200,0.495,29.68,327,154,14,22.33333333,18.87666667,113.3333333,158.8133333,209.6666667,305.1466667,CA,N,3562,6287,335.44,99.98999023,1,,U,,,,U,U,U,U,UNKNOWN
10201,1.2375,23.35,558,-96,68,85,82.18666667,170.3333333,283.5,153.3333333,261.71,E4,Y,1845,4279,708.83,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10202,0.7425,96.95,233,174.75,0,0,0,0.333333333,0.033333333,0,0,GA,Y,3531,12878,641.89,79.98999023,15,M,M,,,,Y,U,U,Y,New
10203,0,19.26,466,-10.5,44,105.6666667,91.08,165.6666667,190.9066667,229.6666667,310.98,AA,N,3183,6032,667.33,99.98999023,2,S,S,,,,U,U,U,U,New
10204,2.97,4.14,297,-42,75.66666667,6.666666667,11.05,120,244.8366667,85.33333333,219.0233333,E4,Y,1680,4703,520.22,129.9899902,3,S,M,Y,,Y,U,U,U,U,UNKNOWN
10205,1.98,198.79,1201,93.25,0,79.33333333,72.01,172.3333333,237.0733333,220.3333333,406.2233333,D5,Y,3519,8342,1185,129.9899902,1,S,S,Y,,,U,U,U,U,UNKNOWN
10206,0,0.54,50,24.75,0,3.666666667,8.05,19,65,13.33333333,33.42,EA,N,856,2233,92.13,199.9899902,1,M,M,,,Y,U,U,U,U,UNKNOWN
10207,0,27.92,284,-139,16.33333333,34.33333333,38.97,64.66666667,234.1233333,123.6666667,679.1466667,AA,N,2550,10367,858.5,199.9899902,2,S,B,,A,,U,U,U,U,UNKNOWN
10208,0,172.8,394,104,37.33333333,87.66666667,172.9166667,83.33333333,233.38,248.3333333,786.3366667,BA,N,5929,18977,1343.5,99.98999023,5,M,S,,,,U,U,U,U,UNKNOWN
10209,3.465,5.29,195,-33.5,2,2.666666667,2.043333333,10.66666667,22.90666667,5.666666667,6.19,EA,N,3061,6231,321.79,129.9899902,5,M,U,,,,U,U,U,U,UNKNOWN
10210,0,12.8,320,-150,27,11,16.65,55.33333333,125.0533333,22.66666667,127.5,AA,N,838,4100,403.5,149.9899902,1,S,M,,,,Y,Y,U,U,New
10211,0.495,61.99,420,-6.5,85.33333333,38,34.71333333,122.3333333,157.95,218.6666667,751.0033333,BA,N,1948,6917,988,129.9899902,5,,,,,,,,,,
10212,0.2475,26.19,100,62.5,8.333333333,4.333333333,4.373333333,33.66666667,143.2733333,15.66666667,77.05666667,A,N,1158,3815,232.67,29.98999023,1,M,M,Y,D,,U,U,U,U,UNKNOWN
10213,1.98,8.14,80,-23.5,23.66666667,23,21.40333333,50.66666667,47.33333333,63.66666667,117.2866667,AA,N,1917,4854,172.36,129.9899902,10,S,M,Y,A,,U,U,U,Y,New
10214,0.2475,98.49,456,-232.5,91.33333333,62.33333333,25.37666667,467.3333333,295.5133333,459.6666667,344.4233333,Z4,Y,11795,18577,2063.89,249.9899902,5,,,,,,,,,,
10215,0,1.05,131,28,19.66666667,30.66666667,29.53,72,86.20666667,49.33333333,69.32,BA,N,4085,7752,297.88,79.98999023,1,M,B,,,,U,U,U,U,UNKNOWN
10216,0.7425,32.97,411,135.75,42,7.333333333,7.703333333,93.33333333,122.9766667,83,117.5566667,AA,N,860,1700,279.83,129.9899902,5,M,U,,,,U,U,U,U,UNKNOWN
10217,6.1875,65.2,124,59.5,18.33333333,15.66666667,9.22,97.66666667,217.8933333,28.33333333,29.14333333,AA,N,1525,4562,325.64,59.98999023,5,S,M,Y,A,,U,U,Y,U,New
10218,0.495,1.98,248,-77.5,12.33333333,64.66666667,115.5666667,101.6666667,194.2333333,47.33333333,85.64,EA,Y,2197,6256,565.18,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10219,0,48.46,328,203.25,66,31,37.51,98.33333333,230.74,54.33333333,149.5233333,AA,N,1605,4843,402.75,59.98999023,15,S,S,,,,U,U,U,U,New
10220,0.99,49.77,207,-107,82.66666667,63,40.09,133.3333333,197.1066667,199,284.5766667,BA,N,8417,14709,668.45,149.9899902,10,S,M,,A,Y,U,U,U,Y,UNKNOWN
10221,2.7225,158.92,1147,37.75,119.3333333,25,20.20333333,160,372.6633333,223.3333333,1194.41,EA,N,4050,19445,1395.54,59.98999023,1,S,U,,,,U,U,U,U,UNKNOWN
10222,0.495,14.26,197,39.5,39.33333333,36.66666667,36.45,274.6666667,336.5433333,41,44.45333333,A,N,9518,17291,570.76,29.98999023,10,S,S,,A,,U,Y,U,U,New
10223,0,26.8,126,-44.75,38,1,2.966666667,69.66666667,145.3766667,55,69.23666667,DA,Y,1585,4066,504.38,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
10224,0.495,2.52,15,-0.25,0.666666667,0,0,1,0.493333333,2,0.336666667,A,N,128,209,18.91,149.9899902,4,S,M,Y,A,Y,U,U,U,Y,UNKNOWN
10225,0,0.64,642,-372.75,43.33333333,11.66666667,44.68,212.6666667,640.0966667,18.33333333,124.2266667,A,N,7689,21420,764.86,149.9899902,1,S,S,,,,U,U,U,U,New
10226,1.7325,6.17,58,36,21.33333333,28,15.67666667,28.66666667,28.19333333,50.66666667,70.6,AA,N,1367,2567,73.11,59.98999023,5,,U,,,,U,U,U,U,UNKNOWN
10227,0,0.9,60,-2.5,2.333333333,0.666666667,0.666666667,6.666666667,3.686666667,2,12.91666667,AA,N,102,244,27.11,79.98999023,8,S,S,Y,B,Y,U,U,U,U,New
10228,0,3.45,119,-48.75,9.333333333,18,21.78666667,26.66666667,91.74666667,48,164.1933333,AA,N,1454,4002,260.53,129.9899902,14,S,M,Y,A,Y,U,U,Y,U,New
10229,7.1775,58.77,440,71.5,38.33333333,17.66666667,24.56666667,141.3333333,312.9366667,43.33333333,96.84,AA,N,4708,12149,714.29,79.98999023,5,S,M,,,Y,U,U,U,U,New
10230,0,29.4,414,231.75,36,89,100.92,183,372.4466667,79.66666667,136.22,AA,N,8439,20701,940.14,149.9899902,9,S,U,Y,A,Y,U,U,U,U,New
10231,0,84.61,403,-82.75,33.66666667,21,11.61666667,71,53.59,38.66666667,76.8,AA,N,538,1159,180.83,199.9899902,6,S,S,,A,,U,U,U,Y,New
10232,0,0.18,95,-4.5,2,6,9.123333333,9,15.37666667,2.333333333,3.333333333,AA,N,112,376,60.83,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
10233,1.7325,2.97,84,47.25,1.666666667,1.333333333,1.206666667,26.33333333,59.49333333,9,28.86333333,AA,N,576,1645,137.08,199.9899902,4,S,A,,A,,U,U,U,U,UNKNOWN
10234,0.2475,2.8,20,-3,5.333333333,0,0,3.666666667,1.893333333,3,2.673333333,AA,N,194,387,19.25,29.98999023,10,S,M,,A,,U,U,Y,U,New
10235,0,48.37,43,-10.75,0,0,0,0,0,0,0,EA,Y,2091,4276,388.55,149.9899902,1,,B,,,,U,U,U,U,UNKNOWN
10236,0.7425,2.34,111,-53.25,0,0,0,0,0,0,0,AA,N,763,2003,141.93,199.9899902,15,M,S,,B,,U,U,U,U,UNKNOWN
10237,0,5.72,137,-60.5,12.33333333,9,14.87666667,16,46.03,16.33333333,67.58666667,AA,N,426,2171,310.14,99.98999023,6,S,U,Y,,,U,U,U,U,UNKNOWN
10238,0,0,16,6.75,14.66666667,4.666666667,3.95,25.66666667,36.55,6.333333333,4.486666667,AA,N,515,1010,39.84,199.9899902,8,S,M,,A,Y,U,U,U,U,New
10239,0.2475,3.72,341,-159.25,16,64.66666667,83.09,104,142.5233333,129,243.0266667,ZA,Y,1912,5008,454.36,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10240,1.485,5.9,590,290.75,25,35.66666667,36.99333333,84,160.97,82.66666667,173.5166667,AA,N,4107,10063,502.95,59.98999023,5,,U,,,,U,U,U,U,UNKNOWN
10241,0,35.53,317,-65,14.33333333,26,31.28,60.66666667,79.10666667,64,106.9633333,DA,N,2174,4628,420.73,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10242,15.0975,143.4,1784,-602.75,31.66666667,92.33333333,209.1166667,407.6666667,1626.126667,30.33333333,98.71666667,B,N,6886,26492,1532.41,399.9899902,5,M,S,,,,U,U,U,U,UNKNOWN
10243,1.2375,111.2,469,-225.5,31,30.66666667,37.63333333,141,361.8233333,60,194.9966667,B,N,2037,5979,655.22,29.98999023,7,M,M,Y,A,Y,U,U,U,U,New
10244,0.7425,1.98,40,12.5,5,1.666666667,1.136666667,24.66666667,32.47,6.666666667,20.78333333,M,N,416,1259,125.2,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10245,0,18.76,329,-159.5,31,16.33333333,12.92,57.33333333,46.15666667,76.33333333,72.14,AA,N,1692,3349,303.73,149.9899902,2,M,M,,,,Y,U,U,U,New
10246,0.495,0.99,340,-38,52.33333333,9,6.896666667,98.66666667,190.0866667,65.66666667,162.2566667,BA,N,5317,15065,816.11,129.9899902,3,S,B,,A,,U,U,U,U,UNKNOWN
10247,0,14.42,434,-53.25,73.66666667,9.333333333,6.583333333,112.3333333,194.8966667,93.66666667,406.63,BA,N,2319,6362,453.29,129.9899902,5,M,U,,,,U,U,U,U,New
10248,0,0.54,97,-17.75,2,1.333333333,1.986666667,11.33333333,26.64333333,3.333333333,6.21,AA,N,860,2158,119.89,79.98999023,15,S,M,,,,U,U,U,U,New
10249,0.99,1.44,82,42.75,7.666666667,10.66666667,9.786666667,51.33333333,65.78333333,15.33333333,14.17333333,AA,N,711,1362,151,199.9899902,5,S,M,Y,B,Y,U,U,U,U,New
10250,1.2375,9.69,154,-21.5,5.333333333,0,0,18,36.20333333,7.666666667,10.77333333,B,N,397,896,51.18,9.989997864,15,M,A,,G,Y,U,U,U,U,UNKNOWN
10251,0.2475,81.58,280,54,22.33333333,24.33333333,27.79333333,121.6666667,261.3233333,32.66666667,34.37333333,BA,N,2353,5068,246.35,199.9899902,5,M,S,,,,U,U,U,U,UNKNOWN
10252,0,113.04,428,-138.5,46.66666667,7.666666667,7.906666667,51.33333333,241.08,45.66666667,304.0733333,DA,Y,912,4791,596.25,149.9899902,3,M,M,Y,,,U,U,U,U,New
10253,0.495,1.98,64,35.75,2,3.333333333,3.48,18.66666667,34.53,12.66666667,57.21666667,AA,N,678,1793,94.37,129.9899902,5,M,S,Y,,Y,U,U,U,U,New
10254,0.99,19.63,500,243.75,34.33333333,14,16.44333333,68,223.3833333,139,523.8533333,AA,N,907,4829,802.67,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10255,0,7.95,657,36.25,22.33333333,7,9.736666667,11.33333333,7.583333333,42.66666667,62.86333333,BA,N,1344,3174,132.17,9.989997864,11,M,U,,E,,U,U,U,U,New
10256,0,0.78,161,-5.25,45.66666667,6,4.563333333,81.33333333,125.78,79,135.24,ZA,Y,2060,5440,451.92,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
10257,0,0,135,63.75,0,0,0,0,0,0,0,AA,N,1173,3926,278.14,149.9899902,1,S,M,,,,U,U,U,U,New
10258,0,4.7,281,-75,69,15.33333333,10.46,122.6666667,149.74,22.66666667,18.69333333,AA,N,3527,6778,337.75,79.98999023,8,S,S,Y,A,,U,U,U,U,New
10259,0.7425,28.98,443,243.75,38.33333333,87,133.7333333,139,271.71,197.3333333,459.76,BA,N,3261,10256,509.4,79.98999023,3,S,M,Y,A,,Y,Y,U,U,New
10260,0,0,42,-28.5,0,0,0,0,0,0,0,AA,N,723,1458,76.58,59.98999023,15,S,S,,,,U,U,U,U,New
10261,0.495,3.34,282,143.25,24,39,45.09666667,164.3333333,307.0233333,30,54.03333333,AA,N,3950,10716,485.59,149.9899902,2,S,S,,A,Y,U,U,U,U,New
10262,0,51.69,154,-91.75,29,33.33333333,30.1,176,253.8266667,71.33333333,90.87,BA,N,2440,4925,540.56,99.98999023,3,M,S,,,,U,U,U,U,New
10263,0,0.63,410,-201,4.666666667,8,7.513333333,24.33333333,101.33,45,357.1033333,AA,N,311,2926,573.8,99.98999023,15,S,M,Y,A,Y,U,U,U,U,UNKNOWN
10264,0.495,1.98,46,-23.75,0,1.333333333,2.696666667,6.666666667,13.77,0.666666667,11.23,BA,N,109,402,32.67,59.98999023,15,S,M,,A,,U,U,U,U,UNKNOWN
10265,0,0,73,1.25,11.33333333,2.666666667,3.113333333,26.33333333,45.53,9,16.54666667,AA,N,735,1433,69.4,129.9899902,15,S,M,Y,,Y,U,U,U,U,New
10266,0.495,28.19,361,168.5,46.33333333,77,79.86,94.33333333,206.1166667,99,206.5966667,A,N,1875,5362,221.58,29.98999023,8,S,M,,A,Y,U,U,Y,Y,UNKNOWN
10267,0.2475,102.32,380,-114.25,14,35.66666667,23.91666667,53,158.0766667,44,139.7133333,A,N,1904,5531,229.21,149.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10268,0,3.09,66,36,0.666666667,9.333333333,10.5,21,40.87666667,8.666666667,9.22,BA,N,388,805,73.18,149.9899902,0,S,M,Y,,Y,U,U,U,U,New
10269,0,3,19,2.333333333,15.33333333,15,11.96333333,104.3333333,282.8233333,29.33333333,109.6266667,A,N,2731,10450,430.65,79.98999023,8,S,S,,,,U,U,U,U,UNKNOWN
10270,0.99,73.95,885,-330,44.33333333,23.33333333,13.96,70,110.2766667,106,217.7766667,AA,N,2683,6368,454.5,79.98999023,5,,U,,,,U,U,U,U,UNKNOWN
10271,1.2375,7.05,141,-29.75,7.333333333,9.666666667,10.85,47,75.83,19.33333333,37.23333333,CA,N,1672,4032,286,29.98999023,0,S,U,,,,Y,U,U,Y,UNKNOWN
10272,2.97,49.35,591,423.75,50,210,220.6533333,334.6666667,763.17,334.6666667,874.35,A,N,13307,41016,1856.36,199.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10273,3.2175,53.4,359,-99.25,28.66666667,62.66666667,130.2666667,149.3333333,349.66,45.33333333,121.6033333,AA,N,1474,4411,548.75,199.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10274,0,58.92,847,27.5,18.66666667,23.66666667,20.07333333,43.66666667,88.65,56.66666667,80.09666667,EA,Y,636,2623,523,199.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10275,0,8.96,32,11.5,1.666666667,0,0,2.333333333,4.136666667,19.33333333,31.65666667,A,N,312,622,28.9,9.989997864,5,S,M,Y,A,,U,U,U,U,New
10276,0,0,53,16.75,8.666666667,7.666666667,10.08333333,19.66666667,26.37,24.33333333,22.78333333,C,N,4178,8030,216.65,199.9899902,15,S,S,,A,,Y,Y,U,Y,New
10277,1.2375,3.61,93,10,0.666666667,9,6.123333333,16,19.16666667,3.333333333,8.113333333,AA,N,245,530,58.44,59.98999023,4,,M,,,,U,Y,U,U,New
10278,0,8.8,48,-20.5,7,0.666666667,0.073333333,3.333333333,5.593333333,19,32.85,AA,N,434,1286,74.35,149.9899902,5,S,U,,A,,Y,U,U,U,New
10279,0,10,599,-128.5,23.66666667,29,23.78,38,111.12,108.6666667,418.0033333,U,N,2039,7625,844.89,79.98999023,10,S,S,,,Y,U,U,U,U,New
10280,0.7425,35.1,235,88.75,22.66666667,39.33333333,41,188.6666667,386.94,40.33333333,108.8666667,AA,N,1068,2767,547.8,199.9899902,9,M,A,,E,,U,U,U,Y,UNKNOWN
10281,1.98,3.55,606,-239.25,21.66666667,98,162.4366667,287.3333333,752.8333333,29,51.13666667,A,N,13264,37312,1472.79,199.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10282,0.495,209.32,1159,-448.5,31,10.33333333,9.606666667,98.66666667,190.9,71,89.05666667,CA,Y,1138,2614,514.8,29.98999023,10,S,U,Y,A,Y,U,U,U,Y,UNKNOWN
10283,0,4.57,161,-6.5,5,10.66666667,10.78333333,31.66666667,63.65333333,16.66666667,75.61,AA,N,999,2661,126.29,9.989997864,5,S,A,,,,U,U,U,U,UNKNOWN
10284,0,53.55,249,-13.5,19.33333333,13,17.81,51.66666667,80.61,36.33333333,54.34666667,AA,N,1150,2654,146.11,79.98999023,1,S,U,,,,U,U,U,U,New
10285,0.2475,9.84,172,64,3.666666667,43,45.33,87.33333333,107.2366667,42,38.58,AA,N,1077,2168,308.86,79.98999023,1,S,B,,,,U,U,U,U,New
10286,0.2475,0.99,19,5.75,2.333333333,0,0,4.333333333,3.92,2.666666667,3.64,AA,N,366,1742,80.15,149.9899902,10,S,A,,,,U,U,U,U,New
10287,0,0,189,21,6,0,0,20,68.03,26.33333333,106.0466667,E4,Y,196,908,151,99.98999023,5,,U,,,,U,U,U,U,UNKNOWN
10288,0.495,7.65,283,152,25,61,42.32666667,149.3333333,340.77,218,547.73,AA,N,5245,17304,1078.69,99.98999023,5,,B,,,,U,U,U,U,New
10289,1.2375,5.31,220,150.75,4,6,6.333333333,43.33333333,73.60333333,35.66666667,117.5266667,G,N,5290,11918,328.19,79.98999023,7,M,S,,,,U,U,U,U,New
10290,0,0.54,187,-5,14.33333333,1.666666667,1.513333333,59,75.11,58.33333333,76.79,AA,N,1336,2742,273.4,9.989997864,15,S,S,,A,,U,U,U,Y,New
10291,0.2475,275.01,1264,-186.25,118.6666667,40,32.99666667,394.3333333,916.0333333,95.33333333,236.2566667,EA,N,3721,10269,1411,79.98999023,4,S,M,,A,,U,Y,Y,U,UNKNOWN
10292,0.495,41.8,221,153.75,41.33333333,17,26.62333333,65.66666667,122.4966667,17.33333333,37.81,BA,N,1150,4403,336.54,99.98999023,5,,U,,,,U,U,U,U,UNKNOWN
10293,0,0,72,52.25,3.333333333,4.333333333,1.14,24,23.16666667,8.333333333,19.2,C2,N,752,1847,167.82,149.9899902,2,M,U,,,,U,U,U,U,UNKNOWN
10294,0,125.6,1085,-100.25,32.66666667,37.66666667,41.77666667,107.6666667,265.8533333,78.66666667,469.1066667,AA,N,1270,4864,605.25,149.9899902,13,M,A,Y,,Y,U,U,U,Y,New
10295,0,15.56,63,-8.75,0.666666667,1,0.6,7,5.9,3.333333333,5.23,BA,N,218,483,36.23,129.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10296,0.495,3.39,97,-24.75,15.33333333,13.66666667,6.276666667,46.66666667,40.08666667,55,54.18,ZA,N,2311,4276,328,149.9899902,15,M,S,Y,E,Y,U,U,U,Y,UNKNOWN
10297,0.495,92.98,114,16.75,25,7.666666667,6.313333333,80,85.40333333,23.66666667,25.84,AA,N,858,1695,234.14,129.9899902,2,S,U,,,,U,U,U,U,New
10298,6.435,205.88,1741,-775.75,85.66666667,65.33333333,69.83,168.6666667,435.52,157.3333333,670.6666667,D,N,2669,12087,1002.83,199.9899902,5,,U,,,,U,U,U,U,UNKNOWN
10299,0.99,37.36,62,-13,24,5.333333333,9.523333333,38.66666667,34.28666667,41.66666667,41.02333333,G,N,2074,3256,117.04,29.98999023,4,M,S,,,,U,U,U,U,UNKNOWN
10300,0,81.27,421,218.5,41.66666667,112.6666667,163.9966667,135,214.81,102.3333333,205.7733333,AA,N,3498,7830,418.5,39.98999023,5,,U,,,,U,U,U,U,UNKNOWN
10301,1.2375,203.84,786,398.5,7.333333333,8.666666667,6.286666667,39.33333333,85.06666667,17,38.72333333,EA,N,6371,21879,1214.94,99.98999023,7,S,M,,A,,U,Y,Y,U,New
10302,0,1.95,26,5.5,2.333333333,1,1.546666667,7,9.33,1.666666667,1.136666667,A,N,97,201,9.53,149.9899902,1,S,S,,,,U,U,U,U,UNKNOWN
10303,0.7425,48.85,185,78.75,0,0,0,0,0,0,0,AA,N,1420,3561,395,59.98999023,3,S,A,,A,,Y,U,U,U,UNKNOWN
10304,0,0,0,0,0,0,0,0,0,0,0,G,Y,304,703,182,129.9899902,4,S,A,,,,U,U,U,U,UNKNOWN
10305,0,0,78,-10,2,18.66666667,23.22666667,22.33333333,72.35333333,19.66666667,52.75,AA,N,549,1640,109.07,199.9899902,13,S,M,,A,,U,U,U,U,UNKNOWN
10306,0,0,155,-101,0,8.666666667,8.14,43,193.8166667,9.666666667,62.45333333,AA,N,934,3745,134,29.98999023,1,S,M,,A,,U,U,U,U,New
10307,0,0,17,9.5,9.666666667,6,4.75,16.33333333,14.16666667,5.666666667,5.386666667,A,N,998,1584,90.12,129.9899902,3,S,A,,A,,U,U,U,U,New
10308,3.96,5.94,314,-133,27.66666667,101.3333333,117.3,152,226.8133333,98.66666667,140,B,N,7047,15846,448.8,79.98999023,6,S,M,,,,U,Y,U,U,New
